LATITUDE,LONGITUDE,ID,Mun,CodIBGE,Populacao,Delitos Relacionados à Armas e Munições,Delitos relacionados à Corrupção,Estelionato,Extorsão,Extorsão Mediante Sequestro,Furto,Furto de Veículos,Homicídio Doloso,Latrocínio,Posse de Entorpecentes,Roubo,Roubo de Veículos,Tráfico de Entorpecentes,
-30.848897,-51.80431,66, Camaquã, 4303509, 66297, 45, 36, 89, 4, 0, 1034, 122, , 1, 44, 218, 5, 47
-28.587979,-52.200263,67, Camargo, 4303558, 2704, 5, 0, 0, 0, 0, 12, 2, , 0, 3, 1, 0, 0
-29.047408,-50.146507,68, Cambará do Sul, 4303608, 6595, 11, 1, 4, 0, 0, 80, 3, , 0, 2, 5, 0, 10
-28.792585,-51.094148,69, Campestre da Serra, 4303673, 3307, 3, 1, 1, 0, 1, 35, 1, , 1, 0, 2, 0, 0
-27.988833,-54.841648,70, Campina das Missões, 4303707, 6263, 1, 0, 0, 0, 0, 42, 3, , 1, 0, 2, 0, 0
-27.717426,-52.624808,71, Campinas do Sul, 4303806, 5754, 13, 0, 3, 0, 0, 79, 1, , 0, 4, 12, 1, 0
-29.674694,-51.060601,72, Campo Bom, 4303905, 64320, 23, 0, 64, 5, 0, 801, 283, , 0, 157, 563, 148, 30
-27.6792,-53.805209,73, Campo Novo, 4304002, 5278, 4, 1, 1, 0, 0, 74, 9, , 0, 5, 6, 2, 2
-28.887148,-53.000812,74, Campos Borges, 4304101, 3800, 6, 0, 2, 0, 0, 58, 10, , 0, 3, 5, 2, 0
-29.668391,-52.789495,75, Candelária, 4304200, 31135, 34, 4, 24, 0, 0, 488, 24, , 1, 17, 49, 4, 8
-27.951509,-54.751722,76, Cândido Godói, 4304309, 6721, 2, 0, 3, 0, 0, 22, 2, , 0, 1, 2, 0, 0
-31.551553,-53.677275,77, Candiota, 4304358, 9277, 6, 0, 6, 0, 0, 217, 13, , 0, 4, 3, 0, 3
-29.355993,-50.811921,78, Canela, 4304408, 43803, 22, 1, 62, 2, 0, 962, 50, , 0, 54, 93, 7, 49
-31.39598,-52.678254,79, Canguçu, 4304507, 54348, 45, 0, 16, 3, 0, 474, 27, , 0, 4, 36, 4, 25
-29.912758,-51.185681,80, Canoas, 4304606, 352097, 227, 4, 350, 8, 0, 4763, 951, , 5, 254, 4008, 1121, 342
-29.327124,-52.237436,81, Canudos do Vale, 4304614, 1658, 1, 0, 0, 0, 0, 4, 0, , 0, 0, 2, 0, 0
-28.12544,-51.396093,82, Capão Bonito do Sul, 4304622, 2166, 7, 0, 0, 0, 0, 51, 0, , 0, 1, 1, 0, 0
-29.764242,-50.028243,83, Capão da Canoa, 4304630, 49848, 37, 1, 162, 2, 0, 1253, 147, , 2, 92, 294, 20, 84
-28.931243,-54.555782,84, Capão do Cipó, 4304655, 3188, 5, 0, 2, 0, 0, 27, 2, , 0, 0, 1, 2, 0
-31.75646,-52.488879,85, Capão do Leão, 4304663, 25501, 14, 1, 15, 0, 0, 179, 14, , 0, 3, 42, 6, 18
-29.696088,-51.327998,86, Capela de Santana, 4304689, 11918, 4, 0, 8, 2, 0, 152, 5, , 0, 18, 17, 8, 7
-29.267386,-51.98528,87, Capitão, 4304697, 3183, 1, 1, 2, 0, 0, 21, 2, , 0, 0, 0, 0, 0
-30.138251,-50.515152,88, Capivari do Sul, 4304671, 4214, 5, 0, 0, 1, 0, 46, 3, , 0, 2, 10, 8, 4
-29.786933,-50.431614,89, Caraá, 4304713, 7591, 3, 0, 0, 0, 0, 40, 3, , 0, 2, 5, 0, 0
-28.295844,-52.79326,90, Carazinho, 4304705, 63009, 62, 2, 89, 2, 0, 987, 87, , 0, 41, 229, 35, 26
-29.296949,-51.502847,91, Carlos Barbosa, 4304804, 28744, 8, 0, 23, 0, 0, 337, 25, , 0, 28, 63, 15, 5
-27.716679,-51.912127,92, Carlos Gomes, 4304853, 1488, 7, 0, 1, 0, 0, 12, 0, , 0, 0, 0, 0, 0
-28.560516,-51.981452,93, Casca, 4304903, 8896, 3, 0, 23, 0, 0, 111, 16, , 0, 5, 16, 11, 4
-28.25816,-51.686108,94, Caseiros, 4304952, 3154, 6, 0, 1, 0, 0, 52, 3, , 0, 1, 3, 2, 2
-28.255356,-54.013215,95, Catuípe, 4305009, 9193, 4, 0, 4, 0, 0, 148, 3, , 0, 4, 5, 0, 2
-29.162905,-51.179161,96, Caxias do Sul, 4305108, 475992, 253, 4, 831, 21, 0, 5657, 1832, , 6, 220, 3626, 976, 141
-27.761547,-51.998408,97, Centenário, 4305116, 3020, 2, 0, 0, 0, 0, 3, 0, , 0, 0, 0, 0, 0
-31.841917,-52.800442,98, Cerrito, 4305124, 6124, 3, 0, 0, 0, 0, 85, 1, , 0, 2, 4, 2, 0
-29.656986,-52.94061,99, Cerro Branco, 4305132, 4283, 3, 0, 0, 0, 0, 32, 1, , 0, 0, 2, 0, 0
-27.610621,-53.167233,100, Cerro Grande, 4305157, 2558, 2, 0, 1, 0, 0, 15, 1, , 0, 1, 2, 1, 0
-30.590472,-51.741846,101, Cerro Grande do Sul, 4305173, 10471, 2, 0, 5, 0, 0, 88, 24, , 0, 1, 8, 4, 1
-28.146251,-54.742791,102, Cerro Largo, 4305207, 14201, 6, 0, 8, 0, 0, 99, 13, , 0, 6, 9, 1, 4
-28.055865,-53.066519,103, Chapada, 4305306, 9539, 1, 0, 15, 0, 0, 41, 4, , 0, 0, 4, 0, 1
