LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
-30.058405,-51.228669,R COSTA,,ABALROAMENTO,0,2013-04-30T16:30:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,30,4,2013,16,1,
-30.000284,-51.197398,AV SERTORIO,AV PERNAMBUCO,ABALROAMENTO,0,2013-04-30T16:38:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,BOM,DIA,NORTE,30,4,2013,16,1,
-30.005802,-51.192681,AV FRANCA,,CHOQUE,0,2013-04-30T16:45:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,30,4,2013,16,1,
-30.053762,-51.187516,R VALPARAISO,R GUILHERME ALVES,ABALROAMENTO,0,2013-04-30T17:10:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,30,4,2013,17,1,
-30.063976,-51.174017,R MARECHAL MALLET,,CHOQUE,0,2013-04-30T17:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,30,4,2013,17,1,
-30.002868,-51.169728,AV SERTORIO,,ABALROAMENTO,0,2013-04-30T18:15:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,30,4,2013,18,5,
-29.997913,-51.1504,AV SERTORIO,,ABALROAMENTO,0,2013-04-30T18:30:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,30,4,2013,18,1,
-30.028997,-51.232557,R SIQUEIRA CAMPOS,R CALDAS JUNIOR,ABALROAMENTO,0,2013-04-30T18:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,30,4,2013,18,1,
-30.001039,-51.189798,R EDU CHAVES,,ABALROAMENTO,0,2013-04-30T19:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,30,4,2013,19,1,
-30.06919,-51.164996,AV BENTO GONCALVES,,ATROPELAMENTO,0,2013-04-30T19:10:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,4,2013,19,5,
-30.042061,-51.154596,R DR MURTINHO,,ATROPELAMENTO,0,2013-04-30T19:15:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,30,4,2013,19,5,
-30.042058,-51.147741,AV SARGENTO MANOEL RAYMUNDO SOARES,,COLISAO,0,2013-04-30T20:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,30,4,2013,20,1,
-30.046747,-51.16251,R DA PASCOA,,ATROPELAMENTO,0,2013-04-30T20:20:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,30,4,2013,20,5,
-30.064368,-51.150475,AV IPIRANGA,AV ANTONIO CARVALHO,ABALROAMENTO,0,2013-04-30T20:30:00,TERCA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,30,4,2013,20,5,
-30.029943,-51.133034,R TEN ARY TARRAGO,,ABALROAMENTO,0,2013-04-30T20:40:00,TERCA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,30,4,2013,20,5,
-30.11288,-51.233295,R DR PEREIRA NETO,,CHOQUE,0,2013-04-30T21:40:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,30,4,2013,21,1,
-30.16301,-51.172924,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2013-04-30T21:45:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,30,4,2013,21,5,
-30.020505,-51.197238,R CEL BORDINI,,CHOQUE,0,2013-04-30T22:40:00,TERCA-FEIRA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,LESTE,30,4,2013,22,1,
-30.018093,-51.161837,R CEL JOAO CORREA,R SAPE,COLISAO,0,2013-04-30T23:15:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,30,4,2013,23,1,
-30.023082,-51.221036,AV MAUA,R DA CONCEICAO,COLISAO,0,2013-05-01T00:01:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,1,5,2013,0,5,
-30.028395,-51.200013,R MOSTARDEIRO,,ABALROAMENTO,0,2013-05-01T00:05:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,1,5,2013,0,1,
-30.018867,-51.200087,R DR TIMOTEO,,ABALROAMENTO,0,2013-05-01T00:10:00,QUARTA-FEIRA,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,1,5,2013,0,5,
-30.029305,-51.21257,AV INDEPENDENCIA,,ATROPELAMENTO,0,2013-05-01T00:10:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,1,5,2013,0,5,
-30.018012,-51.160997,R SAPE,R ANTONIO JOAQUIM MESQUITA,ABALROAMENTO,0,2013-05-01T01:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,1,5,2013,1,1,
-30.044463,-51.179893,R SACADURA CABRAL,,CHOQUE,0,2013-05-01T01:40:00,QUARTA-FEIRA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,1,5,2013,1,5,
-30.045609,-51.209205,AV IPIRANGA,,QUEDA,1,2013-05-01T04:55:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,1,5,2013,4,5,
-30.076649,-51.214497,R ORFANOTROFIO,R SEPE TIARAJU,COLISAO,0,2013-05-01T07:00:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,5,2013,7,1,
-30.041952,-51.233417,AV AUGUSTO DE CARVALHO,,COLISAO,0,2013-05-01T09:48:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,1,5,2013,9,1,
-30.022815,-51.119912,AV DEZ DE MAIO,AV MANOEL ELIAS,COLISAO,0,2013-05-01T11:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,1,5,2013,11,1,
-30.036163,-51.237374,R GEN VASCO ALVES,R WASHINGTON LUIZ,ABALROAMENTO,0,2013-05-01T11:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,1,5,2013,11,1,
-30.04203,-51.226104,R GEN LIMA E SILVA,,ABALROAMENTO,0,2013-05-01T12:25:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,1,5,2013,12,1,
-30.009951,-51.194726,R ERNESTO FONTOURA,AV CEARA,ABALROAMENTO,0,2013-05-01T13:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,1,5,2013,13,1,
-30.032953,-51.209807,R HENRIQUE DIAS,,ATROPELAMENTO,0,2013-05-01T13:00:00,QUARTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,1,5,2013,13,5,
-30.027669,-51.216957,AV ALBERTO BINS,,COLISAO,0,2013-05-01T15:25:00,QUARTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,1,5,2013,15,1,
-30.071209,-51.200538,R PEDRO BOTICARIO,,COLISAO,0,2013-05-01T15:45:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,5,2013,15,1,
-30.03563,-51.200157,R MOSTARDEIRO,AV GOETHE,ABALROAMENTO,0,2013-05-01T16:10:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,5,2013,16,1,
-30.153844,-51.137712,ESTR JOAO ANTONIO SILVEIRA,,ABALROAMENTO,0,2013-05-01T17:40:00,QUARTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,1,5,2013,17,5,
-30.039835,-51.171647,R PROF CRISTIANO FISCHER,,COLISAO,0,2013-05-01T18:30:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,1,5,2013,18,1,
-30.154626,-51.221375,R JACUNDA,,ATROPELAMENTO,0,2013-05-01T18:31:00,QUARTA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,1,5,2013,18,5,
-29.999558,-51.133349,AV SERTORIO,,COLISAO,0,2013-05-01T18:50:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,1,5,2013,18,1,
-30.071598,-51.203797,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2013-05-01T18:50:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,1,5,2013,18,5,
-30.154049,-51.136605,AV LUIZ FRANCISCO ZANELLA,,ATROPELAMENTO,0,2013-05-01T20:00:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,1,5,2013,20,5,
-30.120718,-51.17627,ESTR COSTA GAMA,,ATROPELAMENTO,0,2013-05-01T21:45:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,1,5,2013,21,5,
-30.047124,-51.163816,R NAZARETH,R DO CANTO,ATROPELAMENTO,0,2013-05-01T22:30:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,1,5,2013,22,5,
-30.043008,-51.203917,AV IPIRANGA,R SILVA SO,ABALROAMENTO,0,2013-05-02T00:30:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,5,2013,0,1,
-30.108518,-51.105198,R SANTA FLORA,,ABALROAMENTO,0,2013-05-02T06:50:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,SUL,2,5,2013,6,5,
-30.030007,-51.180551,AV CARLOS GOMES,,CHOQUE,0,2013-05-02T06:50:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,2,5,2013,6,1,
-30.029166,-51.150726,AV SATURNINO DE BRITO,,CHOQUE,0,2013-05-02T07:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,7,1,
-30.028625,-51.183137,R PEDRO IVO,R REGENTE,COLISAO,0,2013-05-02T07:30:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,7,1,
-30.00775,-51.189657,R DONA MARGARIDA,R EDU CHAVES,ABALROAMENTO,0,2013-05-02T08:05:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,8,1,
-30.125239,-51.102375,ESTR JOAO DE OLIVEIRA REMIAO,,ABALROAMENTO,0,2013-05-02T08:10:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,2,5,2013,8,5,
-30.085989,-51.18867,AV PROF OSCAR PEREIRA,,COLISAO,0,2013-05-02T08:20:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,2,5,2013,8,5,
-30.031818,-51.226967,R MARECHAL FLORIANO PEIXOTO,,ABALROAMENTO,0,2013-05-02T08:20:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,8,1,
-29.979677,-51.114543,AV ASSIS BRASIL,,ABALROAMENTO,0,2013-05-02T08:35:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,NORTE,2,5,2013,8,1,
-30.046611,-51.197984,AV IPIRANGA,R VICENTE DA FONTOURA,COLISAO,0,2013-05-02T08:50:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,2,5,2013,8,1,
-30.007118,-51.191708,AV BENJAMIN CONSTANT,,ABALROAMENTO,0,2013-05-02T08:58:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,2,5,2013,8,5,
-30.031237,-51.219876,R SARMENTO LEITE,,COLISAO,0,2013-05-02T09:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,9,1,
-29.999331,-51.190766,AV CEARA,,COLISAO,0,2013-05-02T09:20:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,9,1,
-30.004394,-51.138134,R DONA ALZIRA,,COLISAO,0,2013-05-02T09:25:00,QUINTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,9,1,
-30.018189,-51.202299,R FELIX DA CUNHA,,COLISAO,0,2013-05-02T09:30:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,2,5,2013,9,1,
-30.037854,-51.203695,AV PROTASIO ALVES,,ABALROAMENTO,0,2013-05-02T09:40:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,9,1,
-30.033267,-51.232814,R DUQUE DE CAXIAS,,ABALROAMENTO,0,2013-05-02T09:50:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,BOM,DIA,CENTRO,2,5,2013,9,1,
-30.021184,-51.194994,AV NOVA YORK,,ABALROAMENTO,0,2013-05-02T10:15:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,10,1,
-30.019608,-51.165369,R GEN PEDRO BITTENCOURT,,ABALROAMENTO,0,2013-05-02T10:23:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,10,1,
-30.014464,-51.163577,R ROQUE CALAGE,,CHOQUE,0,2013-05-02T10:25:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,2,5,2013,10,1,
-30.032886,-51.217375,AV OSVALDO ARANHA,,QUEDA,0,2013-05-02T10:25:00,QUINTA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,10,5,
-30.106213,-51.254183,R VICENTE FAILACE,,ABALROAMENTO,0,2013-05-02T10:27:00,QUINTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,5,2013,10,1,
-30.101985,-51.230999,AV OTTO NIEMEYER,AV DA CAVALHADA,ABALROAMENTO,0,2013-05-02T10:30:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,5,2013,10,1,
-30.041879,-51.21769,AV VENANCIO AIRES,R GEN LIMA E SILVA,ABALROAMENTO,0,2013-05-02T10:50:00,QUINTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,10,1,
-30.059586,-51.228702,R JOSE DE ALENCAR,,COLISAO,0,2013-05-02T11:05:00,QUINTA-FEIRA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,5,2013,11,1,
-30.044174,-51.206809,AV IPIRANGA,R SAO LUIZ,COLISAO,0,2013-05-02T11:08:00,QUINTA-FEIRA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,11,1,
-29.997727,-51.127077,AV SARANDI,,ABALROAMENTO,0,2013-05-02T11:16:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,2,5,2013,11,5,
-30.026436,-51.182221,AV CARLOS GOMES,,COLISAO,0,2013-05-02T11:40:00,QUINTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,11,1,
-30.029317,-51.212041,AV INDEPENDENCIA,,ABALROAMENTO,0,2013-05-02T11:45:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,11,1,
-30.040067,-51.164193,AV PROTASIO ALVES,R SANTA IZABEL,COLISAO,0,2013-05-02T12:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,12,1,
-30.156233,-51.197444,AV JUCA BATISTA,AV CELESTINO BERTOLUCCI,ABALROAMENTO,0,2013-05-02T12:00:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,2,5,2013,12,1,
-30.040375,-51.19441,AV PROTASIO ALVES,AV CEL LUCAS DE OLIVEIRA,COLISAO,0,2013-05-02T12:05:00,QUINTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,12,1,
-30.032641,-51.223279,AV DESEMBARGADOR ANDRE DA ROCHA,,ABALROAMENTO,0,2013-05-02T12:25:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,12,1,
-30.016453,-51.214536,AV PRESIDENTE CASTELO BRANCO,,ABALROAMENTO,0,2013-05-02T13:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,2,5,2013,13,1,
-30.049327,-51.224054,R MUCIO TEIXEIRA,,ABALROAMENTO,0,2013-05-02T13:05:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,13,1,
-30.034491,-51.204137,R MARIANTE,,COLISAO,0,2013-05-02T13:10:00,QUINTA-FEIRA,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,13,5,
-30.036869,-51.181896,AV PALMEIRA,AV SOLEDADE,COLISAO,0,2013-05-02T13:40:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,5,2013,13,1,
-30.068879,-51.188123,AV CEL APARICIO BORGES,R CAPITAO ANDRE LAGO PARIS,COLISAO,0,2013-05-02T13:50:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,2,5,2013,13,1,
-30.104191,-51.241811,R TEOTONIA,,COLISAO,0,2013-05-02T14:10:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,SUL,2,5,2013,14,1,
-30.033213,-51.218648,AV PAULO GAMA,,ABALROAMENTO,0,2013-05-02T14:15:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,14,1,
-30.010345,-51.155982,AV ASSIS BRASIL,,CHOQUE,0,2013-05-02T15:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,15,1,
-30.158128,-51.161381,AV EDGAR PIRES DE CASTRO,ESTR COSTA GAMA,COLISAO,0,2013-05-02T15:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,5,2013,15,1,
-29.998226,-51.194007,R PROF SARMENTO BARATA,R DEZOITO DE NOVEMBRO,ABALROAMENTO,0,2013-05-02T15:05:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,15,1,
-30.023836,-51.213883,AV FARRAPOS,R COMENDADOR CORUJA,COLISAO,0,2013-05-02T15:18:00,QUINTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,15,1,
-29.987799,-51.129362,AV MARTINS BASTOS,AV VINTE UM DE ABRIL,ABALROAMENTO,0,2013-05-02T16:00:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,2,5,2013,16,1,
-30.035444,-51.204075,R MARIANTE,,ATROPELAMENTO,0,2013-05-02T16:15:00,QUINTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,2,5,2013,16,5,
-30.046247,-51.207155,R GOMES JARDIM,,COLISAO,0,2013-05-02T16:20:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,2,5,2013,16,1,
-30.042675,-51.213408,R IGNACIO MONTANHA,AV JERONIMO DE ORNELAS,ABALROAMENTO,0,2013-05-02T16:33:00,QUINTA-FEIRA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,2,5,2013,16,1,
-30.02912,-51.184464,AV PLINIO BRASIL MILANO,AV CARLOS GOMES,ABALROAMENTO,0,2013-05-02T17:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,17,1,
-29.998945,-51.190658,AV CEARA,R DEZOITO DE NOVEMBRO,ABALROAMENTO,0,2013-05-02T17:14:00,QUINTA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,5,2013,17,1,
-30.002649,-51.132514,R ZEFERINO DIAS,,ABALROAMENTO,0,2013-05-02T17:30:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,BOM,DIA,NORTE,2,5,2013,17,5,
-30.043155,-51.214139,AV JERONIMO DE ORNELAS,,ABALROAMENTO,0,2013-05-02T17:50:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,17,1,
-30.033147,-51.216455,AV OSVALDO ARANHA,,ATROPELAMENTO,0,2013-05-02T17:55:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,5,2013,17,5,
-29.997851,-51.197739,AV FARRAPOS,AV A J RENNER,COLISAO,0,2013-05-02T18:20:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,2,5,2013,18,1,
-30.014969,-51.14464,R LIBIA,R SOMALIA,ABALROAMENTO,0,2013-05-02T19:00:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,2,5,2013,19,1,
-30.017643,-51.191354,AV CRISTOVAO COLOMBO,,ABALROAMENTO,0,2013-05-02T19:50:00,QUINTA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,5,2013,19,5,
-30.041146,-51.156507,AV PROTASIO ALVES,,COLISAO,0,2013-05-02T21:05:00,QUINTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,5,2013,21,1,
-29.997985,-51.114285,AV PLINIO KROEFF,,ABALROAMENTO,0,2013-05-02T21:30:00,QUINTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,2,5,2013,21,1,
-30.046562,-51.205133,AV PRINCESA ISABEL,R SAO LUIZ,ABALROAMENTO,0,2013-05-02T23:10:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,2,5,2013,23,5,
-30.013135,-51.098385,AV BALTAZAR DE OLIVEIRA GARCIA,,ABALROAMENTO,0,2013-05-03T04:30:00,SEXTA-FEIRA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,5,2013,4,5,
-30.054238,-51.159381,AV JOAQUIM PORTO VILLANOVA,,ABALROAMENTO,0,2013-05-03T07:40:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,3,5,2013,7,1,
-30.030237,-51.236112,R SIQUEIRA CAMPOS,,ABALROAMENTO,0,2013-05-03T08:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,3,5,2013,8,5,
-30.039739,-51.21939,R GEN LIMA E SILVA,,ABALROAMENTO,0,2013-05-03T08:10:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,CENTRO,3,5,2013,8,1,
-30.010255,-51.137244,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2013-05-03T08:15:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,NORTE,3,5,2013,8,1,
-30.033115,-51.148455,AV IPE,,COLISAO,0,2013-05-03T08:15:00,SEXTA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,5,2013,8,5,
-30.05087,-51.172005,R PROF CRISTIANO FISCHER,,ABALROAMENTO,0,2013-05-03T08:24:00,SEXTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,5,2013,8,5,
-30.033397,-51.189387,R ENG AFONSO CAVALCANTI,R ARTUR ROCHA,COLISAO,0,2013-05-03T09:00:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,9,1,
